1,2,3,4,5,6,7,8,9
-0.110000,0.090000,9.520000,0.000000,0.000000,0.000000,-8.720000,-29.210000,4.320000
-0.100000,0.110000,9.530000,0.000000,0.000000,0.000000,-8.720000,-28.500000,1.900000
-0.120000,0.110000,9.610000,0.000000,0.000000,0.000000,-7.660000,-29.570000,2.940000
-0.120000,0.130000,9.520000,0.000000,0.000000,0.000000,-8.190000,-27.600000,2.760000
-0.090000,0.140000,9.540000,0.000000,0.000000,0.000000,-8.720000,-29.570000,1.560000
-0.120000,0.090000,9.540000,0.000000,0.000000,0.000000,-9.260000,-28.680000,3.460000
-0.140000,0.150000,9.570000,0.000000,0.000000,0.000000,-8.010000,-28.140000,3.280000
-0.110000,0.110000,9.500000,0.000000,0.000000,0.000000,-7.120000,-28.680000,3.460000
-0.110000,0.130000,9.540000,0.000000,0.000000,0.000000,-9.080000,-26.700000,3.280000
-0.080000,0.120000,9.560000,0.000000,0.000000,0.000000,-9.080000,-26.700000,3.280000
-0.110000,0.140000,9.520000,0.000000,0.000000,0.000000,-9.080000,-26.700000,3.280000
-0.120000,0.130000,9.560000,0.000000,0.000000,0.000000,-7.830000,-27.960000,3.460000
-0.090000,0.140000,9.520000,0.000000,0.000000,0.000000,-8.370000,-28.860000,3.280000
-0.080000,0.110000,9.580000,0.000000,0.000000,0.000000,-7.300000,-29.570000,3.630000
-0.100000,0.140000,9.520000,0.000000,0.000000,0.000000,-8.370000,-29.210000,1.210000
-0.130000,0.140000,9.520000,0.000000,0.000000,0.000000,-8.550000,-27.240000,3.800000
-0.110000,0.150000,9.510000,0.000000,0.000000,0.000000,-7.660000,-28.140000,2.250000
-0.110000,0.140000,9.560000,0.000000,0.000000,0.000000,-8.010000,-29.570000,2.590000
-0.110000,0.110000,9.570000,0.000000,0.000000,0.000000,-7.660000,-28.500000,3.280000
-0.140000,0.150000,9.520000,0.000000,0.000000,0.000000,-8.900000,-29.030000,3.110000
-0.090000,0.110000,9.590000,0.000000,0.000000,0.000000,-7.480000,-28.320000,2.070000
-0.080000,0.110000,9.610000,0.000000,0.000000,0.000000,-8.720000,-28.500000,2.940000
-0.080000,0.120000,9.480000,0.000000,0.000000,0.000000,-8.550000,-28.320000,3.110000
-0.140000,0.120000,9.490000,0.000000,0.000000,0.000000,-9.080000,-28.500000,3.630000
-0.120000,0.160000,9.520000,0.000000,0.000000,0.000000,-9.080000,-28.500000,3.630000
-0.090000,0.110000,9.510000,0.000000,0.000000,0.000000,-9.080000,-28.500000,3.630000
-0.080000,0.140000,9.500000,0.000000,0.000000,0.000000,-8.370000,-27.060000,2.590000
-0.080000,0.140000,9.470000,0.000000,0.000000,0.000000,-6.940000,-28.500000,2.590000
-0.060000,0.110000,9.520000,0.000000,0.000000,0.000000,-9.260000,-29.030000,3.110000
-0.130000,0.080000,9.530000,0.000000,0.000000,0.000000,-8.370000,-28.140000,2.590000
-0.110000,0.140000,9.460000,0.000000,0.000000,0.000000,-8.550000,-28.680000,2.070000
-0.130000,0.130000,9.520000,0.000000,0.000000,0.000000,-9.080000,-28.500000,3.630000
-0.130000,0.130000,9.500000,0.000000,0.000000,0.000000,-6.770000,-29.030000,3.110000
-0.140000,0.160000,9.560000,0.000000,0.000000,0.000000,-8.720000,-28.500000,2.940000
-0.120000,0.120000,9.510000,0.000000,0.000000,0.000000,-8.370000,-28.500000,3.280000
-0.120000,0.140000,9.460000,0.000000,0.000000,0.000000,-8.190000,-29.750000,3.460000
-0.090000,0.130000,9.570000,0.000000,0.000000,0.000000,-8.370000,-29.570000,2.250000
-0.100000,0.120000,9.550000,0.000000,0.000000,-0.010000,-8.550000,-28.680000,3.460000
-0.110000,0.110000,9.520000,0.000000,0.000000,0.000000,-8.550000,-28.680000,3.460000
-0.110000,0.100000,9.490000,0.000000,0.000000,0.000000,-8.550000,-28.680000,3.460000
-0.120000,0.140000,9.550000,0.000000,0.000000,0.000000,-6.770000,-28.320000,1.730000
-0.090000,0.130000,9.520000,0.000000,0.000000,0.000000,-7.120000,-28.320000,3.110000
-0.100000,0.120000,9.510000,0.000000,0.000000,0.000000,-7.660000,-28.140000,0.520000
-0.090000,0.150000,9.460000,0.000000,0.000000,0.000000,-6.940000,-28.860000,2.940000
-0.110000,0.110000,9.540000,0.000000,0.000000,0.000000,-7.660000,-28.140000,2.250000
-0.090000,0.140000,9.500000,0.000000,0.000000,0.000000,-7.830000,-28.320000,2.420000
-0.110000,0.170000,9.530000,0.000000,0.000000,0.000000,-8.010000,-28.140000,4.320000
-0.070000,0.140000,9.520000,0.000000,0.000000,0.000000,-7.480000,-28.320000,2.420000
-0.120000,0.150000,9.500000,0.000000,0.000000,0.000000,-8.370000,-27.780000,1.900000
-0.070000,0.090000,9.510000,0.000000,0.000000,0.000000,-9.970000,-29.390000,4.150000
-0.040000,0.140000,9.490000,0.000000,0.000000,0.000000,-7.660000,-29.210000,3.280000
-0.120000,0.130000,9.530000,0.000000,0.000000,0.000000,-9.440000,-28.140000,3.970000
-0.110000,0.070000,9.520000,0.000000,0.000000,0.000000,-8.010000,-28.500000,2.940000
-0.120000,0.120000,9.580000,0.000000,0.000000,0.000000,-8.010000,-28.500000,2.940000
-0.170000,0.120000,9.480000,0.000000,0.000000,0.000000,-8.010000,-28.500000,2.940000
-0.090000,0.090000,9.570000,0.000000,0.000000,0.000000,-7.660000,-29.570000,2.940000
-0.120000,0.120000,9.540000,0.000000,0.000000,0.000000,-8.720000,-28.500000,2.590000
-0.090000,0.120000,9.580000,0.000000,0.000000,0.000000,-7.830000,-29.030000,3.800000
-0.100000,0.150000,9.570000,0.000000,0.000000,0.000000,-7.480000,-28.320000,2.760000
-0.090000,0.110000,9.490000,0.000000,0.000000,0.000000,-7.660000,-28.860000,3.970000
-0.110000,0.140000,9.550000,0.000000,0.000000,0.000000,-8.900000,-27.960000,2.760000
-0.100000,0.110000,9.430000,0.000000,0.000000,0.000000,-6.940000,-27.780000,3.280000
-0.100000,0.110000,9.500000,0.000000,0.000000,0.000000,-6.940000,-29.930000,1.560000
-0.130000,0.110000,9.610000,0.000000,0.000000,0.000000,-8.010000,-28.500000,2.940000
-0.120000,0.120000,9.540000,0.000000,0.000000,0.000000,-8.190000,-29.030000,3.110000
-0.090000,0.110000,9.580000,0.000000,0.000000,0.000000,-9.260000,-27.600000,3.460000
-0.090000,0.150000,9.550000,0.000000,0.000000,0.000000,-9.260000,-27.600000,3.460000
-0.110000,0.110000,9.530000,0.000000,0.000000,0.000000,-9.260000,-27.600000,3.460000
-0.120000,0.180000,9.500000,0.000000,0.000000,0.000000,-9.260000,-27.600000,3.460000
-0.110000,0.120000,9.500000,0.000000,0.000000,0.000000,-8.370000,-28.860000,2.590000
-0.100000,0.140000,9.560000,0.000000,0.000000,0.000000,-8.010000,-27.780000,3.630000
-0.060000,0.110000,9.550000,0.000000,0.000000,0.000000,-8.550000,-29.390000,2.420000
-0.090000,0.110000,9.530000,0.000000,0.000000,0.000000,-7.660000,-28.140000,2.940000
-0.150000,0.160000,9.520000,0.000000,0.000000,0.000000,-8.370000,-27.780000,1.900000
-0.110000,0.120000,9.570000,0.000000,0.000000,0.000000,-7.830000,-28.320000,1.730000
-0.060000,0.100000,9.540000,0.000000,0.000000,0.000000,-8.190000,-27.960000,3.110000
-0.100000,0.130000,9.520000,0.000000,0.000000,0.000000,-6.940000,-29.210000,0.860000
-0.120000,0.110000,9.560000,0.000000,0.000000,0.000000,-8.010000,-27.060000,1.560000
-0.120000,0.170000,9.530000,0.000000,0.000000,0.000000,-8.550000,-27.600000,3.110000
-0.090000,0.140000,9.560000,0.000000,0.000000,0.000000,-6.230000,-29.930000,3.280000
-0.130000,0.120000,9.570000,0.000000,0.000000,0.000000,-9.080000,-28.860000,2.940000
-0.110000,0.140000,9.520000,0.000000,0.000000,0.000000,-9.080000,-28.860000,2.940000
-0.110000,0.140000,9.490000,0.000000,0.000000,0.000000,-9.080000,-28.860000,2.940000
-0.110000,0.110000,9.530000,0.000000,0.000000,0.000000,-7.830000,-28.680000,1.730000
-0.100000,0.080000,9.520000,0.000000,0.000000,0.000000,-7.120000,-26.530000,4.150000
-0.100000,0.110000,9.540000,0.000000,0.000000,0.000000,-8.550000,-27.960000,3.110000
-0.120000,0.110000,9.560000,0.000000,0.000000,0.000000,-8.720000,-27.420000,2.250000
-0.110000,0.090000,9.530000,0.000000,0.000000,0.000000,-7.830000,-27.240000,4.150000
-0.080000,0.140000,9.470000,0.000000,0.000000,0.000000,-9.440000,-28.500000,3.630000
-0.080000,0.090000,9.490000,0.000000,0.000000,0.000000,-7.480000,-28.680000,3.800000
-0.100000,0.090000,9.450000,0.000000,0.000000,0.000000,-8.010000,-28.500000,2.250000
-0.090000,0.100000,9.520000,0.000000,0.000000,0.000000,-8.190000,-29.030000,2.420000
-0.110000,0.110000,9.560000,0.000000,0.000000,0.000000,-6.940000,-28.500000,1.900000
-0.070000,0.160000,9.480000,0.000000,0.000000,0.000000,-8.010000,-28.140000,1.900000
-0.070000,0.120000,9.540000,0.000000,0.000000,0.000000,-9.440000,-28.860000,2.590000
-0.090000,0.080000,9.520000,0.000000,0.000000,0.000000,-6.940000,-29.210000,2.590000
-0.100000,0.110000,9.520000,0.000000,0.000000,0.000000,-6.940000,-29.210000,2.590000
-0.080000,0.120000,9.510000,0.000000,0.000000,0.000000,-6.940000,-29.210000,2.590000
-0.100000,0.130000,9.490000,0.000000,0.000000,0.000000,-9.080000,-27.420000,3.280000
-0.110000,0.120000,9.530000,0.000000,0.000000,0.000000,-8.900000,-28.680000,2.760000
-0.090000,0.110000,9.510000,0.000000,0.000000,0.000000,-6.770000,-29.030000,2.070000
-0.090000,0.120000,9.530000,0.000000,0.000000,0.000000,-9.260000,-27.240000,1.730000
-0.100000,0.110000,9.500000,0.000000,0.000000,0.000000,-8.900000,-29.030000,3.110000
-0.110000,0.120000,9.480000,0.000000,0.000000,-0.010000,-7.300000,-29.570000,2.590000
-0.110000,0.130000,9.500000,0.000000,0.000000,0.000000,-8.900000,-27.600000,2.070000
-0.110000,0.160000,9.500000,0.000000,0.000000,0.000000,-7.830000,-27.600000,2.760000
-0.110000,0.150000,9.530000,0.000000,0.000000,0.000000,-8.190000,-27.960000,2.760000
-0.120000,0.120000,9.500000,0.000000,0.000000,0.000000,-8.010000,-29.210000,2.590000
-0.100000,0.140000,9.530000,0.000000,0.000000,0.000000,-8.720000,-28.860000,2.250000
-0.080000,0.140000,9.500000,0.000000,0.000000,0.000000,-9.260000,-29.390000,1.380000
-0.110000,0.140000,9.550000,0.000000,0.000000,0.000000,-7.300000,-27.780000,3.630000
-0.100000,0.120000,9.570000,0.000000,0.000000,0.000000,-7.300000,-27.780000,3.630000
-0.100000,0.130000,9.560000,0.000000,0.000000,0.000000,-8.370000,-28.140000,2.590000
-0.110000,0.110000,9.520000,0.000000,0.000000,0.000000,-9.790000,-28.860000,2.940000
-0.100000,0.120000,9.560000,0.000000,0.000000,0.000000,-8.720000,-29.570000,3.280000
-0.100000,0.110000,9.530000,0.000000,0.000000,0.000000,-10.330000,-27.600000,2.760000
-0.100000,0.120000,9.550000,0.000000,0.000000,0.000000,-8.010000,-28.140000,2.590000
-0.110000,0.140000,9.550000,0.000000,0.000000,0.000000,-6.940000,-28.140000,2.940000
-0.090000,0.170000,9.510000,0.000000,0.000000,0.000000,-7.830000,-28.320000,4.840000
-0.110000,0.140000,9.500000,0.000000,0.000000,0.000000,-8.370000,-28.500000,1.560000
-0.110000,0.140000,9.490000,0.000000,0.000000,0.000000,-9.440000,-28.860000,3.280000
-0.140000,0.110000,9.520000,0.000000,0.000000,0.000000,-8.010000,-28.860000,3.280000
-0.070000,0.110000,9.530000,0.000000,0.000000,0.000000,-8.370000,-29.210000,2.250000
-0.080000,0.130000,9.530000,0.000000,0.000000,0.000000,-7.120000,-27.600000,2.420000
-0.100000,0.100000,9.430000,0.000000,0.000000,0.000000,-9.080000,-28.140000,2.940000
-0.080000,0.130000,9.470000,0.000000,0.000000,0.000000,-9.080000,-28.140000,2.940000
-0.090000,0.130000,9.520000,0.000000,0.000000,0.000000,-9.080000,-28.140000,2.940000
-0.120000,0.100000,9.600000,0.000000,0.000000,0.000000,-8.720000,-27.780000,4.320000
-0.090000,0.090000,9.480000,0.000000,0.000000,0.000000,-7.830000,-28.320000,3.110000
-0.140000,0.150000,9.500000,0.000000,0.000000,0.000000,-6.590000,-28.500000,0.860000
-0.120000,0.120000,9.540000,0.000000,0.000000,0.000000,-7.830000,-27.960000,3.460000
-0.110000,0.110000,9.550000,0.000000,0.000000,0.000000,-8.190000,-26.350000,2.590000
-0.100000,0.140000,9.550000,0.000000,0.000000,0.000000,-9.790000,-28.500000,3.280000
-0.100000,0.140000,9.560000,0.000000,0.000000,0.000000,-9.080000,-28.860000,0.860000
-0.110000,0.150000,9.490000,0.000000,0.000000,0.000000,-9.440000,-28.140000,1.900000
-0.120000,0.170000,9.530000,0.000000,0.000000,0.000000,-7.660000,-28.140000,2.590000
-0.100000,0.110000,9.570000,0.000000,0.000000,0.000000,-8.550000,-29.030000,4.490000
-0.100000,0.140000,9.560000,0.000000,0.000000,0.000000,-8.900000,-29.750000,3.800000
-0.070000,0.150000,9.490000,0.000000,0.000000,0.000000,-8.900000,-29.750000,3.800000
-0.110000,0.120000,9.550000,0.000000,0.000000,0.000000,-8.900000,-29.750000,3.800000
-0.140000,0.120000,9.500000,0.000000,0.000000,0.000000,-9.080000,-27.780000,2.940000
-0.110000,0.140000,9.510000,0.000000,0.000000,0.000000,-8.370000,-27.420000,3.630000
-0.100000,0.120000,9.500000,0.000000,0.000000,0.000000,-8.010000,-27.780000,2.590000
-0.120000,0.120000,9.500000,0.000000,0.000000,0.000000,-7.660000,-29.930000,3.630000
-0.080000,0.130000,9.500000,0.000000,0.000000,0.000000,-9.440000,-28.140000,3.630000
-0.140000,0.140000,9.490000,0.000000,0.000000,0.000000,-7.660000,-27.420000,1.560000
-0.120000,0.120000,9.530000,0.000000,0.000000,0.000000,-8.370000,-29.570000,2.940000
-0.100000,0.150000,9.500000,0.000000,0.000000,0.000000,-6.940000,-28.500000,2.940000
-0.140000,0.130000,9.540000,0.000000,0.000000,0.000000,-7.300000,-28.500000,2.590000
-0.100000,0.160000,9.490000,0.000000,0.000000,0.000000,-8.190000,-29.030000,2.420000
-0.060000,0.120000,9.500000,0.000000,0.000000,0.000000,-7.830000,-28.680000,3.110000
-0.120000,0.150000,9.500000,0.000000,0.000000,0.000000,-8.370000,-28.500000,3.630000
-0.060000,0.140000,9.550000,0.000000,0.000000,0.000000,-8.370000,-28.500000,3.630000
-0.060000,0.140000,9.500000,0.000000,0.000000,0.000000,-8.370000,-28.500000,3.630000
-0.120000,0.140000,9.560000,0.000000,0.000000,0.000000,-7.830000,-29.030000,3.460000
-0.110000,0.160000,9.500000,0.000000,0.000000,0.000000,-7.660000,-29.930000,3.630000
-0.080000,0.140000,9.540000,0.000000,0.000000,0.000000,-8.370000,-26.700000,2.250000
-0.140000,0.130000,9.590000,0.000000,0.000000,0.000000,-8.010000,-28.860000,3.630000
-0.110000,0.120000,9.540000,0.000000,0.000000,0.000000,-8.190000,-27.600000,3.110000
-0.100000,0.140000,9.560000,0.000000,0.000000,0.000000,-8.370000,-28.500000,3.280000
-0.090000,0.140000,9.500000,0.000000,0.000000,0.000000,-8.720000,-27.420000,2.250000
-0.140000,0.140000,9.470000,0.000000,0.000000,0.000000,-7.830000,-27.960000,2.420000
-0.140000,0.120000,9.540000,0.000000,0.000000,0.000000,-7.300000,-28.140000,3.630000
-0.100000,0.140000,9.550000,0.000000,0.000000,0.000000,-7.830000,-30.110000,3.800000
-0.090000,0.100000,9.540000,0.000000,0.000000,0.000000,-9.260000,-29.390000,1.380000
-0.110000,0.170000,9.460000,0.000000,0.000000,0.000000,-8.010000,-29.210000,2.590000
-0.090000,0.140000,9.550000,0.000000,0.000000,0.000000,-8.370000,-28.860000,4.670000
-0.090000,0.110000,9.510000,0.000000,0.000000,0.000000,-8.370000,-28.860000,4.670000
-0.110000,0.100000,9.500000,0.000000,0.000000,0.000000,-8.370000,-28.860000,4.670000
-0.110000,0.130000,9.560000,0.000000,0.000000,0.000000,-8.550000,-28.680000,2.760000
-0.100000,0.170000,9.570000,0.000000,0.000000,0.000000,-8.190000,-28.320000,2.760000
-0.090000,0.080000,9.500000,0.000000,0.000000,0.000000,-7.300000,-29.570000,1.900000
-0.120000,0.130000,9.580000,0.000000,0.000000,0.000000,-7.660000,-28.500000,1.900000
-0.100000,0.110000,9.490000,0.000000,0.000000,0.000000,-7.300000,-28.140000,3.970000
-0.140000,0.120000,9.560000,0.000000,0.000000,0.000000,-8.550000,-27.960000,3.460000
-0.120000,0.120000,9.540000,0.000000,0.000000,0.000000,-9.260000,-29.390000,3.110000
-0.120000,0.150000,9.540000,0.000000,0.000000,0.000000,-8.370000,-28.860000,3.280000
-0.130000,0.150000,9.540000,0.000000,0.000000,0.000000,-7.480000,-27.240000,2.760000
-0.110000,0.140000,9.560000,0.000000,0.000000,0.000000,-8.370000,-27.060000,2.940000
-0.100000,0.130000,9.480000,0.000000,0.000000,0.000000,-8.010000,-28.500000,1.900000
-0.120000,0.120000,9.510000,0.000000,0.000000,0.000000,-7.120000,-28.320000,2.760000
-0.110000,0.120000,9.530000,0.000000,0.000000,0.000000,-9.080000,-28.860000,2.940000
-0.090000,0.110000,9.490000,0.000000,0.000000,0.000000,-9.080000,-28.860000,2.940000
-0.110000,0.110000,9.550000,0.000000,0.000000,0.000000,-9.080000,-28.860000,2.940000
-0.120000,0.140000,9.490000,0.000000,0.000000,0.000000,-8.190000,-28.680000,2.070000
-0.110000,0.120000,9.490000,0.000000,0.000000,0.000000,-7.480000,-28.320000,3.460000
-0.110000,0.170000,9.510000,0.000000,0.000000,0.000000,-8.550000,-27.600000,2.760000
-0.110000,0.130000,9.480000,0.000000,0.000000,0.000000,-6.770000,-28.680000,4.150000
-0.080000,0.100000,9.540000,0.000000,0.000000,0.000000,-8.370000,-28.860000,3.970000
-0.130000,0.100000,9.570000,0.000000,0.000000,0.000000,-8.900000,-29.030000,2.760000
-0.100000,0.130000,9.550000,0.000000,0.000000,0.000000,-8.370000,-27.780000,3.970000
-0.080000,0.160000,9.520000,0.000000,0.000000,0.000000,-9.080000,-28.860000,2.590000
-0.070000,0.110000,9.480000,0.000000,0.000000,0.000000,-8.900000,-29.030000,2.420000
-0.110000,0.110000,9.540000,0.000000,0.000000,0.000000,-8.550000,-29.030000,3.800000
-0.120000,0.120000,9.550000,0.000000,0.000000,0.000000,-8.370000,-28.860000,2.590000
-0.110000,0.100000,9.520000,0.000000,0.000000,0.000000,-8.370000,-28.860000,2.590000
-0.130000,0.110000,9.500000,0.000000,0.000000,0.000000,-8.370000,-28.860000,2.590000
-0.080000,0.110000,9.570000,0.000000,0.000000,0.000000,-8.370000,-28.860000,2.590000
-0.060000,0.130000,9.500000,0.000000,0.000000,0.000000,-8.720000,-28.860000,2.940000
-0.140000,0.150000,9.490000,0.000000,0.000000,0.000000,-8.010000,-27.780000,3.280000
-0.090000,0.140000,9.510000,0.000000,0.000000,0.000000,-9.610000,-27.240000,3.110000
-0.110000,0.130000,9.580000,0.000000,0.000000,0.000000,-6.940000,-27.420000,3.630000
-0.080000,0.100000,9.590000,0.000000,0.000000,0.000000,-8.190000,-29.390000,2.070000
-0.080000,0.150000,9.570000,0.000000,0.000000,0.000000,-8.010000,-29.210000,2.940000
-0.100000,0.150000,9.550000,0.000000,0.000000,0.000000,-6.770000,-29.750000,4.150000
-0.090000,0.120000,9.570000,0.000000,0.000000,0.000000,-7.120000,-29.030000,2.760000
-0.130000,0.090000,9.570000,0.000000,0.000000,0.000000,-6.050000,-27.600000,2.420000
-0.080000,0.130000,9.510000,0.000000,0.000000,0.000000,-7.660000,-29.210000,3.280000
-0.110000,0.150000,9.490000,0.000000,0.000000,0.000000,-8.900000,-27.960000,2.420000
-0.090000,0.160000,9.520000,0.000000,0.000000,0.000000,-9.080000,-28.140000,1.560000
-0.080000,0.130000,9.560000,0.000000,0.000000,0.000000,-9.080000,-28.140000,1.560000
-0.110000,0.120000,9.500000,0.000000,0.000000,0.000000,-9.080000,-28.140000,1.560000
-0.110000,0.130000,9.550000,0.000000,0.000000,0.000000,-8.550000,-28.680000,3.460000
-0.090000,0.110000,9.510000,0.000000,0.000000,0.000000,-8.550000,-28.680000,1.730000
-0.110000,0.110000,9.540000,0.000000,0.000000,0.000000,-7.480000,-29.030000,3.800000
-0.100000,0.120000,9.520000,0.000000,0.000000,0.000000,-7.660000,-27.420000,1.900000
-0.090000,0.140000,9.570000,0.000000,0.000000,0.000000,-9.080000,-29.210000,3.970000
-0.110000,0.140000,9.540000,0.000000,0.000000,0.000000,-9.260000,-27.240000,2.420000
-0.100000,0.120000,9.530000,0.000000,0.000000,0.000000,-7.830000,-29.030000,3.460000
-0.120000,0.130000,9.570000,0.000000,0.000000,0.000000,-6.590000,-29.570000,2.940000
-0.090000,0.170000,9.520000,0.000000,0.000000,0.000000,-7.480000,-26.530000,2.420000
-0.080000,0.120000,9.530000,0.000000,0.000000,0.000000,-8.010000,-28.500000,2.940000
-0.070000,0.160000,9.590000,0.000000,0.000000,0.000000,-8.190000,-28.320000,3.460000
-0.100000,0.130000,9.550000,0.000000,0.000000,0.000000,-8.190000,-28.320000,4.150000
-0.090000,0.110000,9.530000,0.000000,0.000000,0.000000,-7.480000,-27.600000,2.420000
-0.100000,0.110000,9.560000,0.000000,0.000000,0.000000,-7.480000,-27.600000,2.420000
-0.100000,0.130000,9.460000,0.000000,0.000000,0.000000,-7.480000,-27.600000,2.420000
-0.130000,0.100000,9.570000,0.000000,0.000000,0.000000,-9.970000,-27.960000,2.070000
-0.130000,0.120000,9.500000,0.000000,0.000000,0.000000,-9.610000,-26.880000,3.460000
-0.110000,0.120000,9.490000,0.000000,0.000000,0.000000,-8.900000,-28.680000,3.110000
-0.100000,0.160000,9.500000,0.000000,0.000000,0.000000,-8.370000,-28.860000,3.630000
-0.090000,0.120000,9.530000,0.000000,0.000000,0.000000,-7.480000,-29.030000,3.800000
-0.090000,0.120000,9.560000,0.000000,0.000000,0.000000,-8.190000,-27.240000,3.110000
-0.110000,0.160000,9.540000,0.000000,0.000000,0.000000,-8.190000,-28.680000,3.110000
-0.090000,0.110000,9.530000,0.000000,0.000000,0.000000,-6.940000,-29.930000,2.590000
-0.090000,0.110000,9.550000,0.000000,0.000000,0.000000,-8.190000,-28.680000,2.070000
-0.090000,0.110000,9.550000,0.000000,0.000000,0.000000,-7.830000,-27.240000,2.760000
-0.080000,0.160000,9.490000,0.000000,0.000000,0.000000,-7.120000,-27.960000,1.730000
-0.090000,0.120000,9.500000,0.000000,0.000000,0.000000,-8.370000,-28.140000,3.630000
-0.110000,0.120000,9.510000,0.000000,0.000000,0.000000,-8.370000,-28.140000,3.630000
-0.140000,0.110000,9.530000,0.000000,0.000000,0.000000,-8.370000,-28.140000,3.630000
-0.110000,0.110000,9.490000,0.000000,0.000000,0.000000,-9.080000,-28.500000,3.970000
-0.050000,0.150000,9.460000,0.000000,0.000000,0.010000,-8.900000,-27.600000,2.760000
-0.110000,0.150000,9.520000,0.000000,0.000000,0.000000,-9.260000,-28.680000,2.760000
-0.100000,0.120000,9.540000,0.000000,0.000000,0.000000,-7.300000,-27.780000,3.970000
-0.100000,0.140000,9.470000,0.000000,0.000000,0.000000,-8.900000,-26.880000,2.760000
-0.100000,0.080000,9.470000,0.000000,0.000000,0.000000,-9.080000,-28.860000,3.970000
-0.100000,0.160000,9.540000,0.000000,0.000000,0.000000,-7.480000,-28.680000,2.420000
-0.100000,0.120000,9.530000,0.000000,0.000000,0.000000,-7.300000,-28.140000,3.970000
-0.120000,0.110000,9.510000,0.000000,0.000000,0.000000,-7.480000,-29.030000,3.800000
-0.080000,0.140000,9.520000,0.000000,0.000000,0.000000,-6.940000,-28.140000,2.590000
-0.110000,0.120000,9.540000,0.000000,0.000000,0.000000,-7.480000,-29.390000,3.110000
-0.120000,0.120000,9.590000,0.000000,0.000000,0.000000,-6.230000,-29.570000,1.560000
-0.080000,0.110000,9.560000,0.000000,0.000000,0.000000,-8.010000,-28.500000,3.280000
-0.060000,0.160000,9.510000,0.000000,0.000000,0.000000,-8.010000,-28.500000,3.280000
-0.090000,0.100000,9.510000,0.000000,0.000000,0.000000,-8.010000,-28.500000,3.280000
-0.110000,0.100000,9.500000,0.000000,0.000000,0.000000,-7.660000,-28.860000,2.250000
-0.090000,0.140000,9.550000,0.000000,0.000000,0.000000,-7.300000,-28.500000,2.940000
-0.120000,0.170000,9.450000,0.000000,0.000000,0.000000,-6.590000,-28.860000,2.940000
-0.080000,0.150000,9.580000,0.000000,0.000000,0.000000,-7.480000,-28.320000,3.800000
-0.110000,0.160000,9.540000,0.000000,0.000000,0.000000,-6.940000,-28.500000,2.590000
-0.110000,0.120000,9.540000,0.000000,0.000000,0.000000,-7.830000,-27.600000,3.800000
-0.110000,0.130000,9.540000,0.000000,0.000000,0.000000,-7.830000,-28.680000,2.760000
-0.120000,0.110000,9.490000,0.000000,0.000000,0.000000,-8.370000,-29.210000,3.630000
-0.110000,0.150000,9.450000,0.000000,0.000000,0.000000,-8.900000,-27.960000,3.800000
-0.110000,0.110000,9.540000,0.000000,0.000000,0.000000,-7.830000,-29.030000,3.460000
-0.100000,0.110000,9.540000,0.000000,0.000000,0.000000,-8.370000,-28.860000,2.940000
-0.100000,0.100000,9.570000,0.000000,0.000000,0.000000,-8.370000,-28.860000,2.940000
-0.110000,0.120000,9.530000,0.000000,0.000000,0.000000,-8.370000,-28.860000,2.940000
-0.110000,0.150000,9.560000,0.000000,0.000000,0.000000,-8.550000,-27.600000,2.760000
-0.090000,0.100000,9.460000,0.000000,0.000000,0.000000,-7.830000,-26.530000,3.460000
-0.120000,0.120000,9.610000,0.000000,0.000000,0.000000,-7.830000,-27.960000,2.760000
-0.120000,0.150000,9.480000,0.000000,0.000000,0.000000,-8.010000,-27.780000,2.590000
-0.110000,0.140000,9.530000,0.000000,0.000000,0.000000,-6.770000,-29.390000,2.070000
-0.080000,0.110000,9.520000,0.000000,0.000000,0.000000,-7.660000,-28.500000,2.940000
-0.050000,0.130000,9.520000,0.000000,0.000000,0.000000,-9.260000,-29.030000,2.070000
-0.110000,0.140000,9.520000,0.000000,0.000000,0.000000,-8.190000,-27.600000,1.380000
-0.110000,0.110000,9.540000,0.000000,0.000000,0.000000,-7.120000,-27.240000,2.070000
-0.110000,0.100000,9.600000,0.000000,0.000000,0.000000,-8.370000,-28.140000,1.560000
-0.090000,0.150000,9.480000,0.000000,0.000000,0.000000,-6.940000,-29.210000,2.590000
-0.090000,0.130000,9.520000,0.000000,0.000000,0.000000,-8.550000,-29.030000,4.150000
-0.090000,0.120000,9.580000,0.000000,0.000000,0.000000,-8.010000,-29.930000,2.250000
-0.130000,0.130000,9.540000,0.000000,0.000000,0.000000,-8.010000,-29.930000,2.250000
-0.110000,0.100000,9.590000,0.000000,0.000000,0.000000,-8.010000,-29.930000,2.250000
-0.080000,0.120000,9.510000,0.000000,0.000000,0.000000,-7.480000,-27.240000,2.760000
-0.130000,0.110000,9.450000,0.000000,0.000000,0.000000,-9.260000,-29.030000,3.460000
-0.120000,0.110000,9.530000,0.000000,0.000000,0.000000,-8.010000,-28.500000,3.630000
-0.100000,0.150000,9.520000,0.000000,0.000000,0.000000,-9.440000,-27.780000,3.630000
-0.100000,0.130000,9.530000,0.000000,0.000000,0.000000,-8.720000,-29.210000,2.590000
-0.110000,0.120000,9.560000,0.000000,0.000000,0.000000,-8.370000,-27.420000,2.590000
-0.090000,0.140000,9.540000,0.000000,0.000000,0.000000,-9.080000,-29.930000,3.280000
